监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-19 04:00:00,10.9,9.0,11.7,439.8,12.6,4.2,0.02,0.079,1.21
2024-12-20 20:00:00,11.1,9.0,11.8,449.2,10.3,4.6,0.02,0.083,1.41
2024-12-21 04:00:00,10.8,9.0,11.4,451.5,11.4,4.4,0.02,0.089,1.49
2024-12-23 20:00:00,10.5,9.0,11.1,470.5,11.2,4.2,0.02,0.095,1.93
2024-12-24 04:00:00,10.4,9.0,11.1,473.2,13.0,4.3,0.02,0.099,2.07
2024-12-24 08:00:00,10.4,9.0,11.0,473.3,12.4,4.1,0.02,0.099,2.07
2024-12-24 12:00:00,10.6,9.0,11.6,473.9,13.3,4.2,0.02,0.097,1.99
2024-12-24 16:00:00,10.8,9.0,12.0,471.8,10.9,4.4,0.02,0.097,2.04
2024-12-24 20:00:00,10.6,9.0,11.7,473.3,10.7,4.3,0.02,0.097,2.1
2024-12-25 08:00:00,10.4,9.0,11.3,476.1,11.1,4.2,0.02,0.098,2.05
2024-12-25 12:00:00,10.5,9.0,11.6,476.3,13.6,4.5,0.02,0.1,2.12
2024-12-25 20:00:00,10.4,9.0,12.7,475.3,13.6,4.3,0.02,0.1,2.12
2024-12-26 04:00:00,10.1,9.0,11.5,477.1,13.5,4.1,0.02,0.1,2.03
2024-12-28 04:00:00,9.7,9.0,11.7,477.8,15.4,4.1,0.02,0.097,2.0
2024-12-28 20:00:00,10.5,9.0,12.4,482.2,16.8,4.4,0.02,0.089,1.97
2025-01-02 20:00:00,9.9,9.0,12.9,478.0,5.5,4.3,0.09,0.085,1.8
2025-01-03 08:00:00,9.6,9.0,12.4,478.4,5.4,4.4,0.07,0.085,1.87
2025-01-03 12:00:00,9.7,9.0,13.0,477.4,6.8,4.3,0.09,0.094,1.82
2025-01-07 16:00:00,9.5,9.0,11.9,477.2,5.1,4.5,0.02,0.073,1.64
2025-01-07 20:00:00,9.4,9.0,11.7,477.5,4.9,4.4,0.02,0.072,1.65
2025-01-08 08:00:00,9.2,9.0,11.6,476.3,5.5,4.1,0.02,0.077,1.71
2025-01-08 12:00:00,9.5,9.0,12.7,475.3,5.2,4.4,0.02,0.089,1.79
2025-01-08 16:00:00,10.0,9.0,13.7,474.1,6.2,5.4,0.02,0.08,1.71
2025-01-09 08:00:00,9.3,9.0,12.6,475.9,5.6,4.6,0.02,0.073,1.68
2025-01-09 12:00:00,9.6,9.0,12.6,473.2,7.4,4.6,0.02,0.118,1.86
2025-01-09 16:00:00,9.6,9.0,12.6,471.1,6.2,4.6,0.02,0.086,1.78
2025-01-09 20:00:00,9.4,9.0,13.9,472.2,4.5,4.6,0.02,0.064,1.6
2025-01-10 04:00:00,9.2,9.0,12.9,473.9,4.5,4.7,0.02,0.064,1.61
2025-01-10 08:00:00,9.1,9.0,12.7,474.5,4.7,5.2,0.02,0.069,1.67
2025-01-10 12:00:00,9.3,9.0,12.7,471.1,7.0,5.2,0.02,0.104,1.96
2025-01-10 20:00:00,9.3,9.0,13.6,472.8,3.7,4.3,0.02,0.058,1.6
2025-01-11 00:00:00,9.2,9.0,12.8,474.6,5.9,4.6,0.02,0.063,1.6
2025-01-11 04:00:00,9.1,9.0,12.5,475.8,4.0,4.6,0.02,0.062,1.56
2025-01-11 12:00:00,9.5,9.0,12.1,476.2,4.2,4.5,0.02,0.061,1.59
2025-01-11 16:00:00,10.0,9.0,12.1,471.2,6.3,5.2,0.02,0.072,1.75
2025-01-12 12:00:00,9.5,9.0,12.1,471.9,5.2,4.9,0.02,0.056,1.54
2025-01-12 16:00:00,10.3,9.0,12.1,469.7,6.6,5.1,0.02,0.06,1.61
2025-01-13 04:00:00,9.7,9.0,14.2,471.4,4.0,4.5,0.02,0.047,1.47
2025-01-13 16:00:00,10.1,9.0,14.2,464.8,11.6,6.1,0.02,0.076,1.82
2025-01-13 20:00:00,10.0,9.0,14.2,458.2,5.4,6.1,0.02,0.041,1.44
2025-01-14 00:00:00,9.9,9.0,14.2,460.5,6.0,4.6,0.02,0.039,1.45
2025-01-14 04:00:00,9.8,9.0,14.2,460.1,4.1,4.6,0.02,0.035,1.43
2025-01-14 08:00:00,9.7,9.0,14.2,461.4,5.1,4.6,0.02,0.042,1.47
2025-01-15 20:00:00,9.8,9.0,14.2,461.1,4.5,5.5,0.02,0.042,1.46
2025-01-19 00:00:00,9.7,9.0,14.2,454.8,4.7,4.5,0.02,0.042,1.27
2025-01-19 04:00:00,9.7,9.0,14.2,454.9,5.1,4.8,0.02,0.044,1.27
2025-01-20 04:00:00,10.0,9.0,14.2,443.6,6.8,4.5,0.02,0.042,1.14
2025-01-20 12:00:00,10.2,9.0,14.2,443.2,5.3,4.5,0.02,0.043,1.24
2025-01-21 12:00:00,10.3,9.0,14.2,417.3,19.3,4.5,0.02,0.125,2.0
2025-01-21 20:00:00,10.6,9.0,14.2,407.2,6.2,4.5,0.02,0.04,1.04
2025-01-22 04:00:00,10.4,9.0,14.2,406.2,5.3,4.3,0.02,0.032,0.98
2025-01-22 08:00:00,10.4,9.0,14.2,408.4,6.4,4.5,0.02,0.046,1.18
2025-01-22 16:00:00,10.8,9.0,14.2,395.1,22.0,4.5,0.02,0.128,2.1
2025-01-22 20:00:00,10.9,9.0,14.2,398.9,6.2,5.1,0.02,0.046,1.16
2025-01-23 16:00:00,10.7,9.0,14.2,400.6,7.0,6.4,0.02,0.06,1.34
2025-01-24 00:00:00,10.4,9.0,14.2,412.1,4.1,4.5,0.02,0.039,1.08
2025-02-12 16:00:00,9.9,8.0,11.2,485.3,5.1,5.2,0.02,0.047,1.87
2025-02-12 20:00:00,9.8,8.0,10.9,487.7,4.8,5.0,0.02,0.044,1.83
2025-02-13 00:00:00,9.7,8.0,11.2,486.7,4.6,5.1,0.02,0.048,1.9
2025-02-13 04:00:00,9.6,8.0,11.2,487.2,3.9,4.9,0.02,0.048,1.93
2025-02-13 08:00:00,9.6,8.0,11.0,487.5,4.3,5.4,0.02,0.042,1.89
2025-02-13 16:00:00,9.7,8.0,12.4,485.0,7.3,6.7,0.02,0.076,2.1
2025-02-13 20:00:00,9.7,8.0,11.4,487.4,6.1,6.1,0.02,0.066,1.98
,9.8,8.41,13.09,466.4,14.2,3.3,0.143,0.061,2.15
,9.6,8.35,12.31,467.7,7.3,3.9,0.158,0.076,2.32
,9.5,8.28,11.88,469.4,11.1,3.79,0.15,0.072,2.31
,10.5,8.47,14.05,466.2,11.0,3.12,0.128,0.052,1.99
