监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-16 00:00:00,13.0,8.0,10.0,626.8,64.6,2.2,0.06,0.097,3.17
2024-12-18 20:00:00,12.5,8.0,10.0,626.2,18.1,1.6,0.03,0.099,3.36
2024-12-19 00:00:00,12.5,8.0,10.0,629.4,31.9,1.5,0.04,0.1,3.33
2024-12-20 20:00:00,12.4,8.0,9.8,638.3,11.5,2.1,0.04,0.093,3.3
2024-12-21 00:00:00,12.4,8.0,9.9,638.0,12.2,1.9,0.04,0.094,3.34
2024-12-23 16:00:00,12.0,8.0,10.1,628.9,17.6,2.1,0.06,0.093,3.24
2024-12-24 00:00:00,11.9,8.0,10.1,625.2,13.7,2.3,0.06,0.089,3.13
2024-12-24 04:00:00,11.9,8.0,10.2,621.0,11.2,2.1,0.05,0.09,3.27
2024-12-24 08:00:00,11.8,8.0,10.1,618.3,11.7,2.3,0.04,0.088,3.15
2024-12-24 12:00:00,11.8,8.0,10.1,616.9,11.3,2.1,0.04,0.089,3.18
2024-12-24 20:00:00,11.8,8.0,10.2,612.5,12.5,2.1,0.04,0.092,3.0
2024-12-25 04:00:00,11.8,8.0,10.3,600.8,11.6,2.2,0.04,0.079,3.06
2024-12-25 08:00:00,11.7,8.0,10.3,595.4,12.8,2.1,0.04,0.081,3.02
2024-12-25 20:00:00,11.8,8.0,10.1,589.6,12.6,2.1,0.03,0.077,2.88
2024-12-26 00:00:00,11.8,8.0,10.2,589.0,11.5,1.9,0.03,0.075,2.88
2024-12-28 00:00:00,11.9,8.0,10.3,583.9,12.2,2.2,0.03,0.076,2.81
2024-12-28 20:00:00,11.9,8.0,10.4,593.6,15.0,2.1,0.03,0.075,2.91
2025-01-02 20:00:00,11.7,8.0,10.8,607.8,17.7,2.3,0.03,0.075,3.15
2025-01-03 04:00:00,11.6,8.0,10.7,610.5,14.6,2.1,0.03,0.071,3.26
2025-01-03 08:00:00,11.6,8.0,10.8,612.9,15.3,2.1,0.03,0.071,3.18
2025-01-07 12:00:00,11.7,8.0,10.6,634.4,11.5,2.0,0.03,0.068,3.31
2025-01-07 16:00:00,11.7,8.0,10.6,634.8,12.5,2.0,0.03,0.068,3.33
2025-01-08 04:00:00,11.6,8.0,10.6,637.2,10.4,2.0,0.04,0.072,3.49
2025-01-08 08:00:00,11.5,8.0,10.6,637.8,11.0,1.9,0.04,0.069,3.49
2025-01-08 12:00:00,11.5,8.0,10.6,638.6,11.5,1.9,0.04,0.071,3.49
2025-01-09 04:00:00,11.3,8.0,10.3,640.9,10.2,2.2,0.03,0.07,3.76
2025-01-09 08:00:00,11.3,8.0,10.4,640.4,10.4,2.0,0.03,0.071,3.74
2025-01-09 12:00:00,11.4,8.0,10.5,640.3,11.0,2.0,0.03,0.073,3.84
2025-01-09 16:00:00,11.7,8.0,10.6,640.2,11.7,1.7,0.03,0.071,3.93
2025-01-10 00:00:00,11.4,8.0,10.5,640.0,10.5,2.0,0.04,0.073,3.88
2025-01-10 04:00:00,11.4,8.0,10.4,640.0,10.9,2.0,0.04,0.071,3.91
2025-01-10 08:00:00,11.3,8.0,10.4,639.9,10.6,2.3,0.04,0.074,3.8
2025-01-10 16:00:00,11.5,8.0,10.6,639.3,10.5,2.2,0.03,0.072,3.84
2025-01-11 00:00:00,11.3,8.0,10.4,637.7,9.5,1.9,0.03,0.072,3.4
2025-01-11 00:00:00,11.3,8.0,10.4,637.7,9.5,1.9,0.03,0.072,3.4
2025-01-11 08:00:00,11.2,8.0,10.3,635.1,10.9,2.0,0.04,0.076,3.41
2025-01-11 12:00:00,11.4,8.0,10.4,633.2,10.3,2.0,0.04,0.074,3.42
2025-01-12 08:00:00,11.2,8.0,10.6,623.5,10.8,2.4,0.03,0.073,3.22
2025-01-12 12:00:00,11.2,8.0,10.6,621.1,10.9,2.2,0.03,0.071,3.3
2025-01-13 00:00:00,11.4,8.0,10.6,612.8,11.0,2.3,0.03,0.072,3.17
2025-01-13 12:00:00,11.4,8.0,10.9,602.9,9.9,2.0,0.03,0.066,3.05
2025-01-13 16:00:00,11.7,8.0,10.9,600.8,10.6,1.9,0.03,0.066,3.07
2025-01-14 00:00:00,11.5,8.0,10.7,594.4,11.7,1.8,0.03,0.067,3.03
2025-01-14 00:00:00,11.5,8.0,10.7,594.4,11.7,1.8,0.03,0.067,3.03
2025-01-14 04:00:00,11.4,8.0,10.6,592.0,11.2,2.1,0.03,0.064,3.05
2025-01-15 16:00:00,11.8,8.0,10.7,587.6,11.8,1.8,0.03,0.07,3.04
2025-01-19 00:00:00,11.6,8.0,10.5,608.6,11.3,2.2,0.04,0.076,3.33
2025-01-19 04:00:00,11.5,8.0,10.5,610.8,10.8,2.2,0.04,0.073,3.32
2025-01-20 04:00:00,11.7,8.0,10.6,616.2,10.4,2.2,0.03,0.074,3.28
2025-01-20 12:00:00,12.0,8.0,10.7,617.2,11.1,2.6,0.03,0.077,3.33
2025-01-21 12:00:00,12.1,8.0,10.7,619.6,14.7,2.0,0.04,0.087,3.33
2025-01-21 20:00:00,12.1,8.0,10.5,620.6,12.2,1.9,0.04,0.084,3.42
2025-01-22 04:00:00,12.0,8.0,10.5,621.5,10.5,2.4,0.04,0.081,3.48
2025-01-22 08:00:00,12.1,8.0,10.6,621.5,11.2,2.3,0.04,0.082,3.38
2025-01-22 16:00:00,12.2,8.0,10.6,622.1,12.3,2.4,0.04,0.082,3.41
2025-01-22 20:00:00,12.1,8.0,10.4,622.9,13.0,2.5,0.04,0.084,3.44
2025-01-23 16:00:00,12.1,8.0,10.1,627.5,11.3,2.7,0.04,0.087,3.47
2025-01-24 00:00:00,12.0,8.0,10.1,630.3,12.0,2.4,0.05,0.09,3.5
2025-02-12 16:00:00,11.9,8.0,11.3,610.2,16.7,2.5,0.08,0.072,3.34
2025-02-12 20:00:00,11.7,8.0,11.0,611.1,20.4,2.4,0.08,0.073,3.21
2025-02-13 00:00:00,11.6,8.0,10.8,611.7,16.8,2.1,0.08,0.074,3.27
2025-02-13 04:00:00,11.5,8.0,10.8,613.4,17.2,2.2,0.08,0.074,3.25
2025-02-13 08:00:00,11.5,8.0,10.7,615.4,16.0,2.2,0.08,0.071,3.22
2025-02-13 16:00:00,11.6,8.0,10.9,617.3,13.8,2.2,0.06,0.065,3.28
2025-02-13 20:00:00,11.5,8.0,10.7,618.5,14.7,2.1,0.06,0.071,3.33
,12.6,8.46,11.12,573.9,7.7,1.89,0.029,0.048,2.12
,12.4,8.5,10.87,574.3,8.7,2.23,0.027,0.046,2.13
,12.5,8.47,10.84,579.6,7.9,2.23,0.027,0.046,2.13
,12.9,8.44,10.89,583.2,7.7,1.97,0.026,0.046,2.21
