监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-25 08:00:00,11.0,8.0,7.7,708.1,6.3,1.2,0.09,0.081,4.11
2024-12-25 20:00:00,11.7,8.0,10.0,698.8,5.4,1.1,0.06,0.069,3.97
2024-12-26 00:00:00,11.4,8.0,8.4,701.3,5.6,1.1,0.06,0.07,3.94
2024-12-28 00:00:00,10.5,8.0,8.9,694.0,6.2,1.1,0.08,0.07,3.63
2024-12-28 20:00:00,11.3,8.0,10.4,691.2,5.0,1.4,0.06,0.074,3.9
2025-01-02 20:00:00,12.6,8.0,11.0,678.0,5.2,1.3,0.03,0.071,3.95
2025-01-03 04:00:00,10.7,8.0,7.7,688.6,6.7,1.1,0.07,0.071,4.1
2025-01-03 08:00:00,9.7,8.0,9.2,682.5,40.5,1.4,0.14,0.125,3.16
2025-01-07 12:00:00,11.2,8.0,9.8,680.8,11.5,1.1,0.06,0.078,3.55
2025-01-07 16:00:00,11.8,8.0,13.1,677.4,5.6,1.1,0.05,0.075,3.75
2025-01-08 04:00:00,10.6,8.0,8.8,673.1,14.8,1.1,0.11,0.08,2.96
2025-01-08 08:00:00,10.4,8.0,8.2,675.7,7.8,1.2,0.08,0.068,3.2
2025-01-08 12:00:00,11.8,8.0,11.3,675.8,6.3,1.2,0.06,0.073,3.8
2025-01-09 04:00:00,10.5,8.0,8.1,678.1,7.4,1.1,0.06,0.066,3.61
2025-01-09 08:00:00,10.0,8.0,7.7,684.0,6.7,1.2,0.07,0.076,4.28
2025-01-09 12:00:00,12.5,8.0,11.8,676.4,6.2,1.2,0.07,0.079,4.09
2025-01-09 16:00:00,13.0,8.0,12.1,664.9,8.3,1.1,0.06,0.08,3.62
2025-01-10 00:00:00,11.1,8.0,8.4,670.0,7.3,1.1,0.07,0.06,3.22
2025-01-10 04:00:00,11.0,8.0,8.0,676.1,6.6,1.0,0.06,0.062,3.79
2025-01-10 08:00:00,11.0,8.0,7.4,680.6,6.4,1.3,0.08,0.074,3.93
2025-01-10 16:00:00,12.0,8.0,12.4,673.5,13.8,1.3,0.06,0.085,3.75
2025-01-11 00:00:00,11.4,8.0,8.4,675.4,5.5,1.2,0.05,0.075,4.22
2025-01-11 00:00:00,11.4,8.0,8.4,675.4,5.5,1.2,0.05,0.075,4.22
2025-01-11 08:00:00,9.6,8.0,8.9,644.6,8.1,1.1,0.07,0.066,3.03
2025-01-11 12:00:00,12.0,8.0,13.1,640.5,6.1,1.0,0.04,0.065,3.06
2025-01-12 08:00:00,9.2,8.0,8.1,673.0,8.2,1.3,0.07,0.074,3.82
2025-01-12 12:00:00,11.8,8.0,12.2,662.6,6.4,1.3,0.07,0.076,3.68
2025-01-13 00:00:00,11.6,8.0,8.2,662.6,14.0,1.2,0.05,0.084,3.87
2025-01-13 12:00:00,12.4,8.0,11.7,651.6,9.2,1.2,0.05,0.075,3.71
2025-01-13 16:00:00,14.0,8.0,11.7,642.7,7.2,1.2,0.04,0.075,3.46
2025-01-14 00:00:00,12.5,8.0,8.1,659.0,7.6,1.2,0.04,0.067,3.64
2025-01-14 00:00:00,12.5,8.0,8.1,659.0,7.6,1.2,0.04,0.067,3.64
2025-01-14 04:00:00,11.9,8.0,7.7,661.7,8.7,1.1,0.05,0.073,3.75
2025-01-15 16:00:00,12.2,8.0,11.1,657.4,5.0,1.2,0.05,0.072,3.66
2025-01-19 00:00:00,12.6,8.0,8.2,650.9,6.2,1.3,0.03,0.067,3.29
2025-01-19 00:00:00,12.6,8.0,8.2,650.9,6.2,1.3,0.03,0.067,3.29
2025-01-20 00:00:00,13.1,8.0,8.0,650.7,4.8,1.3,0.02,0.052,3.53
2025-01-20 08:00:00,10.8,8.0,7.6,662.4,6.0,1.5,0.04,0.063,3.43
2025-01-21 08:00:00,11.9,8.0,7.6,657.5,5.4,1.3,0.03,0.059,3.7
2025-01-21 16:00:00,13.9,8.0,13.2,645.7,4.5,1.3,0.02,0.055,3.28
2025-01-22 00:00:00,13.2,8.0,8.4,647.6,4.4,1.3,0.02,0.052,3.36
2025-01-22 04:00:00,12.6,8.0,7.7,653.7,4.8,1.2,0.02,0.055,3.36
2025-01-22 12:00:00,12.9,8.0,9.5,655.9,4.4,1.4,0.02,0.066,3.5
2025-01-22 16:00:00,13.4,8.0,11.4,651.7,4.0,1.5,0.02,0.06,3.28
2025-01-23 16:00:00,12.9,8.0,9.7,657.0,4.0,1.4,0.02,0.064,3.39
2025-01-24 00:00:00,12.6,8.0,8.4,656.2,4.0,1.2,0.02,0.057,3.43
2025-02-12 16:00:00,13.3,8.0,12.6,665.0,4.9,1.5,0.02,0.057,3.33
2025-02-12 20:00:00,12.4,8.0,10.6,656.9,5.8,1.5,0.03,0.051,3.42
2025-02-13 00:00:00,11.7,8.0,9.2,658.6,4.9,1.5,0.03,0.047,3.48
2025-02-13 04:00:00,10.9,8.0,8.4,669.9,5.3,1.5,0.03,0.043,3.47
2025-02-13 08:00:00,10.6,8.0,8.2,674.0,4.8,1.6,0.03,0.049,3.58
2025-02-13 16:00:00,12.1,8.0,11.9,667.7,4.8,1.5,0.02,0.05,3.19
2025-02-13 20:00:00,11.6,8.0,10.4,661.5,5.4,1.5,0.02,0.047,3.51
,11.1,7.71,8.46,613.4,2.3,2.24,0.077,0.151,3.75
,10.7,7.55,6.31,619.7,1.8,2.24,0.046,0.114,3.78
,10.6,7.56,6.3,618.4,2.0,2.09,0.052,0.11,3.92
,14.6,7.96,13.18,610.2,8.6,2.16,0.044,0.114,3.96
