监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-23 16:00:00,10.7,8.0,11.1,586.8,9.8,1.8,0.04,0.163,3.78
2024-12-24 00:00:00,10.1,8.0,10.8,628.5,7.4,1.0,0.1,0.125,3.36
2024-12-24 04:00:00,9.9,8.0,10.8,653.0,8.0,1.2,0.09,0.124,3.44
2024-12-24 08:00:00,9.8,8.0,10.4,651.9,7.7,1.4,0.09,0.14,3.56
2024-12-24 12:00:00,10.6,8.0,11.8,597.3,9.4,1.4,0.09,0.163,3.67
2024-12-24 20:00:00,11.2,8.0,11.3,637.5,7.8,1.2,0.09,0.129,3.42
2024-12-25 04:00:00,10.9,8.0,10.4,649.3,8.5,1.4,0.1,0.122,3.36
2024-12-25 08:00:00,10.9,8.0,9.9,634.4,10.2,1.4,0.1,0.167,3.58
2024-12-25 20:00:00,10.8,8.0,11.3,636.7,7.8,1.1,0.04,0.115,3.25
2024-12-26 00:00:00,10.8,8.0,10.8,623.5,8.3,1.4,0.07,0.12,3.23
2024-12-28 00:00:00,10.6,8.0,10.8,678.8,6.4,1.2,0.1,0.124,3.3
2024-12-28 20:00:00,10.5,8.0,11.4,642.6,10.7,1.2,0.11,0.149,3.23
2025-01-02 20:00:00,12.7,8.0,11.4,753.0,4.8,1.3,0.09,0.125,3.62
2025-01-03 04:00:00,10.9,8.0,9.6,698.4,5.0,2.1,0.08,0.164,3.8
2025-01-03 08:00:00,10.3,8.0,9.3,761.7,5.6,1.3,0.14,0.138,3.79
2025-01-07 12:00:00,10.7,8.0,10.5,711.1,4.8,1.7,0.14,0.12,3.66
2025-01-07 16:00:00,11.5,9.0,13.0,541.3,7.8,2.6,0.11,0.172,3.64
2025-01-08 04:00:00,10.6,8.0,9.6,724.4,4.5,1.7,0.11,0.154,3.96
2025-01-08 08:00:00,10.5,8.0,9.3,729.0,5.1,1.6,0.11,0.126,3.76
2025-01-08 12:00:00,11.2,8.0,12.1,697.5,4.2,1.9,0.11,0.141,3.82
2025-01-09 04:00:00,11.3,8.0,10.0,758.1,3.8,1.5,0.12,0.134,3.85
2025-01-09 08:00:00,10.7,8.0,8.9,783.5,4.6,1.8,0.12,0.189,4.07
2025-01-09 12:00:00,11.8,9.0,12.8,731.6,4.4,2.3,0.12,0.189,3.89
2025-01-09 16:00:00,13.1,9.0,12.8,735.9,4.0,2.2,0.12,0.154,3.89
2025-01-10 00:00:00,12.0,9.0,10.9,790.3,4.3,1.6,0.03,0.108,3.98
2025-01-10 04:00:00,11.7,9.0,10.2,816.4,3.4,1.5,0.02,0.106,3.97
2025-01-10 08:00:00,11.5,8.0,8.3,805.2,4.5,1.8,0.02,0.184,4.15
2025-01-10 16:00:00,12.0,8.0,11.7,745.4,5.1,2.1,0.02,0.182,4.01
2025-01-11 00:00:00,11.3,8.0,10.6,758.3,3.8,1.7,0.12,0.117,3.94
2025-01-11 00:00:00,11.3,8.0,10.6,758.3,3.8,1.7,0.12,0.117,3.94
2025-01-11 08:00:00,10.3,8.0,9.6,799.6,6.1,1.8,0.12,0.134,4.16
2025-01-11 12:00:00,11.4,9.0,13.2,757.9,4.3,2.6,0.12,0.205,4.13
2025-01-12 08:00:00,9.7,8.0,8.8,695.2,4.7,2.3,0.12,0.132,3.74
2025-01-12 12:00:00,10.8,9.0,12.8,669.6,4.3,2.1,0.14,0.133,3.71
2025-01-13 00:00:00,11.5,9.0,10.7,717.4,5.9,2.2,0.03,0.122,3.49
2025-01-13 12:00:00,11.3,9.0,13.1,717.0,4.2,2.1,0.14,0.118,3.69
2025-01-13 16:00:00,13.1,9.0,13.1,731.9,4.1,2.0,0.14,0.2,3.88
2025-01-14 00:00:00,12.2,9.0,11.1,753.6,3.9,2.0,0.02,0.114,3.64
2025-01-14 00:00:00,12.2,9.0,11.1,753.6,3.9,2.0,0.02,0.114,3.64
2025-01-14 04:00:00,11.6,9.0,9.8,734.4,4.0,1.7,0.03,0.113,3.64
2025-01-15 16:00:00,12.4,9.0,12.2,741.8,3.9,2.2,0.11,0.158,3.58
2025-01-19 00:00:00,12.2,9.0,10.9,726.0,3.8,1.7,0.03,0.132,3.38
2025-01-19 00:00:00,12.2,9.0,10.9,726.0,3.8,1.7,0.03,0.132,3.38
2025-01-20 00:00:00,12.7,9.0,10.2,795.8,3.3,1.3,0.02,0.124,3.27
2025-01-20 08:00:00,11.3,8.0,9.1,745.4,3.6,1.4,0.12,0.116,3.18
2025-01-21 08:00:00,12.2,8.0,8.6,818.6,3.7,1.6,0.12,0.126,3.48
2025-01-21 16:00:00,13.9,9.0,8.6,780.8,3.7,1.9,0.12,0.131,3.63
2025-01-22 00:00:00,13.3,8.0,9.9,808.6,3.1,1.9,0.08,0.12,3.38
2025-01-22 04:00:00,13.0,8.0,9.0,828.1,3.2,2.2,0.07,0.122,3.48
2025-01-22 12:00:00,12.8,8.0,9.0,826.0,3.8,2.4,0.07,0.122,3.75
2025-01-22 16:00:00,13.4,9.0,11.7,834.2,4.0,2.4,0.07,0.122,3.84
2025-01-23 16:00:00,12.8,8.0,9.8,882.2,3.7,2.1,0.07,0.122,4.08
2025-01-24 00:00:00,12.6,8.0,8.8,855.8,3.0,1.6,0.07,0.181,3.85
2025-02-12 16:00:00,12.6,9.0,13.9,748.3,4.6,1.5,0.07,0.131,3.55
2025-02-12 20:00:00,12.2,8.0,11.5,764.2,4.1,1.6,0.11,0.125,3.48
2025-02-13 00:00:00,11.6,8.0,10.6,747.2,3.5,1.3,0.09,0.123,3.33
2025-02-13 04:00:00,11.0,8.0,9.7,733.0,3.6,1.3,0.11,0.12,3.4
2025-02-13 08:00:00,10.7,8.0,9.0,743.1,4.0,1.5,0.11,0.13,2.33
2025-02-13 16:00:00,12.0,9.0,13.3,713.3,4.2,1.7,0.16,0.127,3.34
2025-02-13 20:00:00,11.6,9.0,11.5,714.9,3.8,1.0,0.07,0.12,3.33
,10.3,8.32,8.88,801.1,10.0,2.45,0.07,0.218,3.8
,9.9,8.31,8.86,801.7,9.6,2.17,0.07,0.177,3.35
,9.6,8.22,8.43,814.7,11.2,2.16,0.07,0.165,3.36
,11.3,8.46,10.63,813.2,10.1,1.94,0.07,0.189,3.34
