监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-19 04:00:00,12.3,8.0,7.8,475.9,11.3,2.9,0.05,0.072,2.86
2024-12-20 20:00:00,12.4,8.0,7.9,479.7,10.6,2.6,0.04,0.071,2.81
2024-12-21 04:00:00,12.2,8.0,7.8,484.7,10.8,2.9,0.04,0.074,2.83
2024-12-23 20:00:00,11.9,8.0,7.7,509.7,10.4,2.7,0.06,0.078,2.94
2024-12-24 04:00:00,11.8,8.0,7.3,507.4,10.0,2.9,0.08,0.075,2.99
2024-12-24 08:00:00,11.6,8.0,7.3,506.1,9.8,2.5,0.08,0.075,2.99
2024-12-24 12:00:00,12.0,8.0,7.3,503.3,10.0,2.6,0.08,0.075,2.98
2024-12-24 16:00:00,12.2,8.0,7.4,502.1,9.9,2.6,0.08,0.073,2.91
2024-12-24 20:00:00,12.0,8.0,7.4,500.7,10.1,2.6,0.1,0.074,2.96
2024-12-25 08:00:00,11.7,8.0,7.2,508.4,10.3,2.9,0.11,0.077,3.04
2024-12-25 12:00:00,11.8,8.0,7.3,511.0,10.1,2.8,0.11,0.078,3.05
2024-12-25 20:00:00,11.8,8.0,7.4,518.7,9.8,2.7,0.11,0.081,3.14
2024-12-26 04:00:00,11.6,8.0,7.4,523.1,10.1,2.9,0.12,0.085,3.1
2024-12-28 04:00:00,11.1,8.0,7.7,509.7,10.1,2.8,0.12,0.081,3.09
2024-12-28 20:00:00,11.4,8.0,8.0,514.5,10.0,2.9,0.11,0.085,3.13
2025-01-02 20:00:00,10.8,8.0,8.5,522.1,10.1,2.9,0.07,0.079,3.06
2025-01-03 08:00:00,10.7,8.0,8.3,520.9,9.5,2.7,0.08,0.078,2.86
2025-01-03 12:00:00,10.8,8.0,8.5,518.4,9.4,2.8,0.07,0.079,2.7
2025-01-07 16:00:00,10.4,8.0,8.5,527.8,9.8,2.7,0.08,0.075,2.7
2025-01-07 20:00:00,10.4,8.0,8.4,525.8,9.9,2.7,0.08,0.074,2.91
2025-01-08 08:00:00,10.3,8.0,8.2,521.3,10.5,2.7,0.08,0.072,2.84
2025-01-08 12:00:00,10.5,8.0,8.4,520.9,10.3,2.6,0.08,0.073,2.68
2025-01-08 16:00:00,10.8,8.0,9.1,520.6,8.3,2.7,0.09,0.075,2.95
2025-01-09 08:00:00,10.2,8.0,8.4,531.0,10.3,2.6,0.09,0.071,2.93
2025-01-09 12:00:00,10.6,8.0,8.5,529.9,10.5,2.8,0.09,0.076,2.83
2025-01-09 16:00:00,10.7,8.0,9.6,481.4,10.1,2.6,0.07,0.069,2.56
2025-01-09 20:00:00,10.6,8.0,9.2,502.7,10.7,2.6,0.09,0.069,2.77
2025-01-10 04:00:00,10.1,8.0,10.1,436.4,12.0,3.1,0.05,0.062,2.22
2025-01-10 08:00:00,10.0,8.0,10.2,427.0,11.7,3.3,0.05,0.056,2.18
2025-01-10 12:00:00,10.2,8.0,8.9,528.9,12.6,3.3,0.09,0.072,2.86
2025-01-10 20:00:00,10.4,8.0,8.8,525.6,10.8,2.8,0.1,0.069,3.01
2025-01-11 00:00:00,10.2,8.0,9.3,486.6,11.0,3.0,0.07,0.064,2.58
2025-01-11 04:00:00,10.3,9.0,11.4,385.5,11.2,3.0,0.03,0.05,1.82
2025-01-11 12:00:00,10.6,9.0,12.5,356.2,11.2,3.3,0.02,0.049,1.29
2025-01-11 16:00:00,10.6,8.0,9.5,508.5,10.3,2.6,0.08,0.063,3.18
2025-01-12 12:00:00,9.9,8.0,9.7,485.7,10.6,3.7,0.06,0.062,2.84
2025-01-12 16:00:00,10.4,8.0,9.2,522.4,10.1,2.7,0.09,0.067,3.36
2025-01-13 04:00:00,10.6,9.0,11.8,362.4,11.7,3.1,0.02,0.045,1.76
2025-01-13 16:00:00,10.7,8.0,9.3,526.9,9.8,2.8,0.09,0.065,3.43
2025-01-13 20:00:00,10.6,8.0,9.4,506.1,9.6,2.8,0.08,0.063,3.19
2025-01-14 00:00:00,10.7,9.0,11.3,385.2,11.4,3.1,0.03,0.048,2.02
2025-01-14 04:00:00,10.7,9.0,11.8,361.2,11.1,3.1,0.02,0.043,1.78
2025-01-14 08:00:00,10.6,9.0,11.6,361.1,11.1,3.3,0.02,0.041,1.84
2025-01-15 20:00:00,10.6,8.0,8.9,549.9,9.1,2.7,0.14,0.07,3.5
2025-01-19 00:00:00,10.3,8.0,9.2,502.5,9.6,2.9,0.14,0.063,3.42
2025-01-19 04:00:00,10.3,9.0,11.3,399.0,10.8,3.3,0.06,0.048,2.27
2025-01-20 04:00:00,10.3,9.0,11.5,395.0,10.9,3.3,0.07,0.046,2.2
2025-01-20 12:00:00,10.3,8.0,8.4,539.6,9.8,3.1,0.07,0.069,3.9
2025-01-21 12:00:00,10.5,8.0,8.4,531.4,9.1,2.9,0.07,0.066,2.87
2025-01-21 20:00:00,10.5,8.0,8.3,533.0,10.1,2.8,0.07,0.067,3.99
2025-01-22 04:00:00,10.6,8.0,9.9,472.7,9.8,3.1,0.07,0.053,3.16
2025-01-22 08:00:00,10.6,8.0,9.8,476.0,10.1,2.9,0.07,0.058,3.44
2025-01-22 16:00:00,10.8,8.0,8.5,533.5,10.8,2.7,0.07,0.069,4.01
2025-01-22 20:00:00,10.7,8.0,8.3,536.4,9.7,2.7,0.07,0.066,4.09
2025-01-23 16:00:00,10.8,8.0,9.5,539.5,9.9,2.9,0.07,0.067,4.16
2025-01-24 00:00:00,10.7,8.0,8.0,542.7,8.0,3.1,0.07,0.066,3.56
2025-02-12 16:00:00,10.4,8.0,9.5,538.1,7.5,2.2,0.07,0.062,3.51
2025-02-12 20:00:00,10.3,8.0,9.4,539.3,7.4,2.2,0.07,0.061,3.52
2025-02-13 00:00:00,10.3,9.0,10.2,428.3,6.8,2.3,0.11,0.037,2.32
2025-02-13 04:00:00,10.2,9.0,10.8,385.0,6.9,2.3,0.06,0.028,1.98
2025-02-13 08:00:00,10.2,9.0,10.5,406.1,6.4,2.3,0.08,0.031,2.17
2025-02-13 16:00:00,10.3,8.0,9.3,546.3,7.3,2.0,0.08,0.061,3.57
2025-02-13 20:00:00,10.3,8.0,9.1,548.9,7.0,2.6,0.08,0.06,3.68
,10.4,8.3,11.77,405.0,9.4,2.26,0.08,0.077,2.87
,10.3,8.35,12.15,379.7,8.9,1.82,0.069,0.035,1.47
,10.2,7.97,9.46,567.5,10.2,2.26,0.069,0.071,2.78
,10.6,8.01,10.0,578.4,10.4,2.42,0.069,0.08,2.82
