监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-25 08:00:00,12.0,8.0,10.1,419.2,20.2,2.4,0.14,0.066,2.61
2024-12-25 12:00:00,12.2,8.0,10.4,419.1,19.2,2.2,0.14,0.064,2.52
2024-12-25 20:00:00,12.2,8.0,10.2,422.4,20.8,2.4,0.17,0.072,2.69
2024-12-26 04:00:00,12.0,8.0,10.1,430.2,19.8,2.4,0.17,0.076,2.71
2024-12-28 04:00:00,11.6,8.0,9.9,419.5,19.0,2.4,0.12,0.069,2.6
2024-12-28 20:00:00,11.9,8.0,10.3,415.6,17.8,2.3,0.12,0.064,2.58
2025-01-02 20:00:00,11.7,8.0,10.1,394.8,19.8,1.8,0.07,0.058,2.48
2025-01-03 08:00:00,11.4,8.0,10.2,401.8,20.2,1.9,0.1,0.061,2.52
2025-01-03 12:00:00,11.4,8.0,10.4,402.9,19.6,2.0,0.1,0.06,2.55
2025-01-07 16:00:00,10.9,8.0,10.7,417.4,17.9,2.0,0.07,0.061,2.63
2025-01-07 20:00:00,11.0,8.0,10.6,416.5,18.0,2.2,0.07,0.062,2.46
2025-01-08 08:00:00,10.8,8.0,10.6,415.7,19.2,2.2,0.07,0.056,2.41
2025-01-08 12:00:00,11.0,8.0,10.6,417.0,15.9,2.2,0.07,0.058,2.51
2025-01-08 16:00:00,11.2,8.0,11.0,413.4,22.4,2.3,0.07,0.061,2.5
2025-01-09 08:00:00,11.0,8.0,10.1,415.5,20.6,2.0,0.1,0.058,2.45
2025-01-09 12:00:00,11.1,8.0,10.3,415.1,20.5,2.1,0.1,0.059,2.41
2025-01-09 16:00:00,11.2,8.0,10.3,416.2,20.8,2.0,0.09,0.058,2.52
2025-01-09 20:00:00,11.1,8.0,10.2,417.1,20.1,2.1,0.08,0.058,2.52
2025-01-10 04:00:00,10.8,8.0,10.6,417.4,19.9,2.1,0.06,0.057,2.42
2025-01-10 08:00:00,10.7,8.0,10.6,418.6,19.7,2.2,0.08,0.056,2.42
2025-01-10 12:00:00,10.9,8.0,10.7,419.2,19.6,2.2,0.08,0.06,2.42
2025-01-10 20:00:00,11.0,8.0,10.8,418.3,19.7,2.2,0.07,0.059,2.41
2025-01-11 00:00:00,10.9,8.0,10.8,419.5,19.7,2.2,0.07,0.057,2.48
2025-01-11 04:00:00,10.8,8.0,11.1,420.2,20.1,2.2,0.07,0.061,2.46
2025-01-11 12:00:00,11.0,8.0,11.3,419.5,20.1,2.2,0.06,0.059,2.43
2025-01-11 16:00:00,11.4,8.0,11.5,416.2,18.9,2.0,0.06,0.055,2.35
2025-01-12 12:00:00,10.8,8.0,11.6,419.1,19.1,1.9,0.05,0.05,2.38
2025-01-12 16:00:00,11.8,8.0,11.8,416.8,18.4,2.2,0.05,0.052,2.36
2025-01-13 04:00:00,11.1,8.0,11.6,416.1,18.5,1.9,0.05,0.047,2.4
2025-01-13 16:00:00,11.4,8.0,11.9,415.8,18.8,1.9,0.05,0.048,2.3
2025-01-13 20:00:00,11.5,8.0,11.8,416.2,18.0,1.9,0.05,0.046,2.34
2025-01-14 00:00:00,11.2,8.0,11.8,417.9,19.1,1.9,0.05,0.048,2.3
2025-01-14 04:00:00,11.2,8.0,12.0,416.9,18.7,1.9,0.04,0.044,2.34
2025-01-14 08:00:00,11.2,8.0,11.9,417.4,19.2,1.9,0.05,0.044,2.21
2025-01-15 20:00:00,11.4,8.0,11.5,417.8,20.4,2.1,0.05,0.042,2.28
2025-01-19 00:00:00,10.8,8.0,11.5,426.4,19.5,1.9,0.07,0.042,2.25
2025-01-19 04:00:00,10.8,8.0,11.5,426.9,19.2,2.0,0.07,0.045,2.18
2025-01-20 04:00:00,10.7,8.0,10.9,425.9,19.0,1.8,0.07,0.037,2.15
2025-01-20 12:00:00,10.8,8.0,11.0,426.0,18.5,1.6,0.07,0.039,2.35
2025-01-21 12:00:00,11.1,8.0,11.6,429.1,16.1,1.9,0.07,0.044,2.31
2025-01-21 20:00:00,11.1,8.0,11.5,428.8,16.2,1.8,0.06,0.042,2.26
2025-01-22 04:00:00,11.1,8.0,11.5,429.6,16.4,1.8,0.06,0.041,2.28
2025-01-22 08:00:00,11.1,8.0,12.0,432.2,16.2,1.9,0.08,0.043,2.15
2025-01-22 16:00:00,11.3,8.0,12.2,429.8,16.0,1.9,0.06,0.04,2.24
2025-01-22 20:00:00,11.2,8.0,11.9,430.6,20.4,1.9,0.06,0.041,2.27
2025-01-23 16:00:00,11.4,8.0,12.0,435.1,19.8,1.8,0.04,0.041,2.23
2025-01-24 00:00:00,11.4,8.0,11.8,437.3,19.9,1.9,0.03,0.041,2.17
2025-02-12 16:00:00,10.9,8.0,11.8,514.8,20.4,1.9,0.08,0.053,2.28
2025-02-12 20:00:00,10.8,8.0,11.7,513.2,20.0,1.9,0.06,0.046,2.37
2025-02-13 00:00:00,10.7,8.0,11.7,513.2,18.9,2.0,0.07,0.05,2.32
2025-02-13 04:00:00,10.7,8.0,11.8,513.2,19.0,2.0,0.07,0.048,2.22
2025-02-13 08:00:00,10.7,8.0,11.8,512.9,18.3,1.9,0.07,0.047,2.36
2025-02-13 16:00:00,10.7,8.0,12.0,509.6,18.2,1.9,0.07,0.05,2.23
2025-02-13 20:00:00,10.6,8.0,11.9,506.7,18.3,1.9,0.06,0.046,2.21
,10.4,7.69,11.55,475.9,6.4,1.89,0.071,0.053,1.72
,10.3,7.65,11.09,477.0,6.0,1.85,0.073,0.053,1.73
,10.3,7.65,11.12,477.4,5.4,1.93,0.074,0.053,1.56
,10.7,7.69,11.25,477.1,6.1,1.84,0.073,0.051,1.61
