监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-14 16:00:00,12.5,8.0,10.8,442.6,40.0,1.5,0.07,0.064,2.1
2024-12-16 04:00:00,12.1,8.0,10.0,497.3,26.2,1.5,0.08,0.065,2.58
2024-12-18 20:00:00,13.1,8.0,10.1,563.2,11.2,1.7,0.13,0.076,3.11
2024-12-19 04:00:00,13.4,8.0,9.2,604.7,19.0,2.0,0.14,0.079,3.59
2024-12-20 20:00:00,13.8,8.0,9.7,621.5,9.1,1.9,0.14,0.087,3.96
2024-12-21 04:00:00,13.6,8.0,9.2,612.6,18.2,2.1,0.13,0.087,4.04
2024-12-23 20:00:00,12.7,8.0,9.4,587.3,9.8,2.1,0.13,0.091,3.86
2024-12-24 04:00:00,11.5,8.0,10.1,466.8,68.4,2.1,0.14,0.072,3.44
2024-12-24 08:00:00,11.0,8.0,10.3,404.6,72.7,2.0,0.14,0.072,2.08
2024-12-24 12:00:00,11.0,8.0,10.6,382.3,60.3,1.6,0.1,0.06,1.68
2024-12-24 16:00:00,11.8,8.0,10.7,405.3,37.6,1.4,0.1,0.058,1.54
2024-12-24 20:00:00,12.1,8.0,10.4,460.2,23.8,1.3,0.12,0.065,2.52
2024-12-25 08:00:00,11.8,8.0,10.1,442.8,23.7,1.3,0.08,0.059,2.33
2024-12-25 12:00:00,11.6,8.0,10.3,417.1,33.0,1.3,0.07,0.055,2.18
2024-12-25 20:00:00,12.2,8.0,10.2,481.7,24.2,1.3,0.1,0.068,2.49
2024-12-26 04:00:00,11.9,8.0,10.1,460.8,23.1,1.3,0.09,0.063,2.23
2024-12-28 04:00:00,11.9,8.0,10.0,478.6,20.9,1.3,0.08,0.061,1.99
2024-12-28 20:00:00,12.1,8.0,10.3,511.0,12.8,1.4,0.09,0.071,2.63
2025-01-02 20:00:00,13.4,8.0,10.4,517.1,9.1,1.8,0.07,0.06,2.94
2025-01-03 08:00:00,12.0,8.0,9.6,487.2,11.9,1.5,0.06,0.058,2.34
2025-01-03 12:00:00,12.6,8.0,10.6,548.9,10.2,1.5,0.05,0.063,2.34
2025-01-07 16:00:00,11.6,8.0,11.0,443.0,11.1,1.4,0.05,0.046,2.0
2025-01-07 20:00:00,11.9,8.0,10.5,483.6,9.1,1.6,0.06,0.052,2.3
2025-01-08 08:00:00,11.9,8.0,9.2,528.3,10.7,1.8,0.13,0.068,2.84
2025-01-08 12:00:00,12.0,8.0,10.7,525.7,10.2,1.8,0.08,0.063,2.87
2025-01-08 16:00:00,12.3,8.0,11.9,482.2,10.8,1.6,0.04,0.056,2.39
2025-01-09 08:00:00,11.8,8.0,9.5,520.3,11.2,1.8,0.07,0.06,2.58
2025-01-09 12:00:00,12.0,8.0,11.2,505.0,12.5,1.6,0.05,0.053,2.57
2025-01-09 16:00:00,13.2,8.0,11.9,505.1,19.6,1.7,0.05,0.054,2.41
2025-01-09 20:00:00,13.1,8.0,11.2,531.1,10.1,1.9,0.05,0.06,2.66
2025-01-10 04:00:00,12.5,8.0,9.7,514.8,12.5,1.8,0.04,0.052,2.44
2025-01-10 08:00:00,12.3,8.0,9.4,510.0,22.8,1.7,0.07,0.057,2.33
2025-01-10 12:00:00,12.2,8.0,10.3,499.1,12.2,1.7,0.05,0.05,2.58
2025-01-10 20:00:00,12.3,8.0,9.6,521.3,11.7,2.1,0.15,0.057,2.78
2025-01-11 00:00:00,12.4,8.0,9.4,533.0,13.4,2.2,0.16,0.058,2.92
2025-01-11 04:00:00,11.9,8.0,9.6,506.3,13.0,2.0,0.14,0.051,2.62
2025-01-11 12:00:00,11.6,8.0,11.0,479.4,13.8,1.7,0.07,0.042,2.3
2025-01-11 16:00:00,12.3,8.0,11.9,443.5,13.0,1.5,0.06,0.039,1.86
2025-01-12 12:00:00,11.4,8.0,10.9,463.2,10.4,1.5,0.06,0.044,2.34
2025-01-12 16:00:00,12.1,8.0,11.8,501.5,8.9,1.8,0.08,0.05,2.56
2025-01-13 04:00:00,11.3,8.0,10.0,471.5,11.8,1.6,0.08,0.04,2.09
2025-01-13 16:00:00,12.0,8.0,11.8,458.6,13.7,1.5,0.04,0.046,2.15
2025-01-13 20:00:00,12.2,8.0,10.9,505.5,10.7,1.8,0.06,0.054,2.43
2025-01-14 00:00:00,12.4,8.0,9.9,521.2,11.9,1.8,0.07,0.054,2.54
2025-01-14 04:00:00,12.1,8.0,9.6,512.3,14.1,1.8,0.09,0.056,2.6
2025-01-14 08:00:00,12.5,8.0,9.0,545.0,13.2,2.0,0.12,0.063,3.13
2025-01-15 20:00:00,13.6,8.0,10.9,568.1,10.2,2.2,0.07,0.065,2.77
2025-01-19 00:00:00,13.9,8.0,9.9,620.1,10.1,2.4,0.1,0.081,3.76
2025-01-19 04:00:00,13.3,8.0,9.8,600.0,10.9,2.3,0.08,0.07,3.45
2025-01-20 04:00:00,13.8,8.0,8.5,591.4,8.6,2.3,0.08,0.068,3.23
2025-01-20 12:00:00,13.4,8.0,10.5,555.6,9.4,2.2,0.07,0.067,3.24
2025-01-21 12:00:00,13.7,8.0,9.3,577.5,8.2,2.2,0.09,0.066,3.19
2025-01-21 20:00:00,14.3,8.0,9.8,575.9,8.5,2.3,0.07,0.067,2.87
2025-01-22 04:00:00,14.2,8.0,8.4,595.5,9.9,2.2,0.07,0.068,3.11
2025-01-22 08:00:00,14.1,8.0,8.3,586.9,10.8,2.3,0.1,0.072,3.08
2025-01-22 16:00:00,14.2,8.0,10.2,579.5,14.3,1.9,0.1,0.07,3.14
2025-01-22 20:00:00,14.3,8.0,9.5,589.9,10.5,1.6,0.08,0.072,2.96
2025-01-23 16:00:00,14.0,8.0,9.3,571.9,21.8,2.2,0.1,0.075,2.88
2025-01-24 00:00:00,14.0,8.0,8.4,588.1,11.2,2.2,0.09,0.076,2.89
2025-02-12 16:00:00,12.9,8.0,12.1,555.2,8.6,2.3,0.09,0.079,3.64
2025-02-12 20:00:00,13.1,8.0,10.8,603.4,10.3,2.6,0.09,0.086,4.18
2025-02-13 00:00:00,12.6,8.0,9.4,575.6,13.7,2.4,0.09,0.077,3.84
2025-02-13 04:00:00,12.4,8.0,8.9,569.5,16.4,2.2,0.12,0.068,3.52
2025-02-13 08:00:00,12.0,8.0,8.9,550.0,16.4,2.2,0.17,0.073,3.39
2025-02-13 16:00:00,12.4,8.0,11.6,558.0,7.8,2.1,0.1,0.073,3.56
2025-02-13 20:00:00,12.5,8.0,10.6,594.8,8.9,2.3,0.11,0.076,3.9
,11.9,8.12,9.4,568.5,21.6,2.53,0.141,0.077,5.18
,11.6,8.1,9.37,566.2,23.3,2.33,0.163,0.08,3.18
,11.4,8.07,9.26,570.6,16.8,2.62,0.163,0.089,3.27
,12.3,8.22,10.45,545.0,24.1,2.48,0.163,0.082,3.16
