监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-18 20:00:00,10.5,8.0,9.8,619.2,12.1,4.1,0.03,0.052,1.64
2024-12-19 04:00:00,10.4,8.0,9.6,625.8,12.4,4.5,0.04,0.052,1.6
2024-12-20 20:00:00,10.6,8.0,9.0,631.8,11.7,4.7,0.05,0.051,1.66
2024-12-21 04:00:00,10.4,8.0,9.0,633.4,11.6,4.5,0.04,0.05,1.69
2024-12-23 20:00:00,10.5,8.0,9.8,648.6,11.7,4.3,0.07,0.059,1.83
2024-12-24 04:00:00,10.1,8.0,8.5,646.6,11.6,4.4,0.07,0.052,1.8
2024-12-24 08:00:00,10.0,8.0,8.5,648.8,11.5,4.4,0.06,0.055,1.79
2024-12-24 12:00:00,10.5,8.0,8.6,644.5,11.4,4.6,0.06,0.056,1.85
2024-12-24 16:00:00,10.6,8.0,9.0,649.4,11.9,4.3,0.07,0.057,1.81
2024-12-24 20:00:00,10.3,8.0,10.0,634.7,10.8,4.5,0.06,0.046,1.89
2024-12-25 08:00:00,10.1,8.0,9.2,643.5,11.3,4.5,0.07,0.053,1.84
2024-12-25 12:00:00,10.4,8.0,8.8,643.0,10.7,4.6,0.07,0.05,1.84
2024-12-25 20:00:00,10.2,8.0,10.0,645.9,10.9,4.5,0.06,0.046,1.79
2024-12-26 04:00:00,10.1,8.0,9.4,653.0,10.8,4.4,0.08,0.05,1.87
2024-12-28 04:00:00,9.8,8.0,9.2,652.6,11.5,4.5,0.08,0.048,1.9
2024-12-28 20:00:00,10.4,8.0,11.3,653.8,12.4,4.3,0.06,0.047,1.83
2025-01-02 20:00:00,10.7,8.0,11.1,683.0,18.4,4.8,0.03,0.052,1.73
2025-01-03 08:00:00,9.5,8.0,11.1,671.0,10.4,4.6,0.03,0.038,1.78
2025-01-03 12:00:00,11.6,8.0,10.7,670.1,11.9,4.6,0.03,0.039,1.79
2025-01-07 16:00:00,10.2,8.0,12.1,657.6,13.5,5.3,0.03,0.042,1.52
2025-01-07 20:00:00,10.2,8.0,12.3,675.7,10.5,5.3,0.04,0.042,1.61
2025-01-08 08:00:00,10.0,8.0,11.4,658.7,10.8,5.1,0.03,0.037,1.54
2025-01-08 12:00:00,10.1,8.0,11.6,661.1,10.2,5.0,0.03,0.043,1.51
2025-01-08 16:00:00,10.2,8.0,11.8,687.2,10.5,5.1,0.04,0.037,1.58
2025-01-09 08:00:00,9.8,8.0,11.1,660.5,10.7,4.9,0.04,0.035,1.55
2025-01-09 12:00:00,10.2,8.0,11.1,644.3,10.3,5.8,0.05,0.039,1.61
2025-01-09 16:00:00,10.9,8.0,11.9,654.2,10.8,5.2,0.05,0.045,1.75
2025-01-09 20:00:00,10.2,8.0,13.6,638.4,10.6,5.0,0.03,0.043,1.74
2025-01-10 04:00:00,9.9,8.0,13.1,658.6,11.4,5.5,0.04,0.043,1.68
2025-01-10 08:00:00,9.8,8.0,12.4,666.9,11.3,5.2,0.04,0.03,1.68
2025-01-10 12:00:00,10.1,8.0,12.0,664.2,10.7,5.3,0.04,0.038,1.67
2025-01-10 20:00:00,9.9,8.0,12.1,664.5,12.3,5.1,0.03,0.048,1.73
2025-01-11 00:00:00,9.8,8.0,12.2,662.7,11.0,5.1,0.04,0.041,1.69
2025-01-11 04:00:00,9.6,8.0,12.1,663.7,11.5,5.1,0.04,0.041,1.69
2025-01-11 12:00:00,11.1,8.0,12.2,674.2,12.0,4.5,0.04,0.037,1.69
2025-01-11 16:00:00,11.2,8.0,12.7,669.4,10.6,4.3,0.04,0.043,1.62
2025-01-12 12:00:00,11.2,8.0,12.8,667.7,11.4,4.6,0.04,0.03,1.62
2025-01-12 16:00:00,11.5,8.0,13.4,657.1,10.7,4.5,0.04,0.043,1.63
2025-01-13 04:00:00,10.5,8.0,13.9,677.4,12.7,4.2,0.03,0.03,1.56
2025-01-13 16:00:00,11.4,8.0,13.9,636.6,17.8,4.3,0.04,0.039,1.64
2025-01-13 20:00:00,10.5,8.0,13.9,673.1,11.9,4.4,0.03,0.041,1.5
2025-01-14 00:00:00,10.4,8.0,13.9,666.6,11.9,4.5,0.03,0.038,1.59
2025-01-14 04:00:00,10.2,8.0,14.3,659.0,11.3,4.5,0.03,0.038,1.59
2025-01-14 08:00:00,10.0,8.0,13.8,663.0,13.0,4.6,0.04,0.036,1.61
2025-01-15 20:00:00,10.9,8.0,13.8,688.0,12.6,4.8,0.03,0.049,1.65
2025-01-19 00:00:00,10.4,8.0,13.1,670.4,12.0,4.8,0.04,0.035,1.75
2025-01-19 04:00:00,10.1,8.0,13.7,683.4,11.4,4.8,0.05,0.032,1.68
2025-01-20 04:00:00,10.4,8.0,13.7,673.8,12.5,5.1,0.04,0.033,1.66
2025-01-20 12:00:00,12.2,8.0,14.3,621.8,11.2,4.9,0.05,0.034,1.61
2025-01-21 12:00:00,11.3,8.0,14.3,661.0,11.0,5.1,0.04,0.034,1.61
2025-01-21 20:00:00,11.5,8.0,14.3,652.3,11.9,4.9,0.03,0.039,1.53
2025-01-22 04:00:00,11.2,8.0,14.3,661.8,13.1,4.9,0.04,0.034,1.61
2025-01-22 08:00:00,11.1,8.0,14.3,669.9,12.1,5.0,0.03,0.035,1.63
2025-01-22 16:00:00,11.4,8.0,14.3,672.0,11.7,5.3,0.04,0.037,1.68
2025-01-22 20:00:00,11.1,8.0,13.9,656.3,15.9,5.0,0.05,0.038,1.61
2025-01-23 16:00:00,11.2,8.0,13.2,680.2,11.3,5.2,0.04,0.04,1.47
2025-01-24 00:00:00,10.9,8.0,12.7,698.1,11.0,3.9,0.04,0.04,1.43
2025-02-12 16:00:00,10.6,8.0,11.6,743.0,15.1,3.9,0.06,0.047,2.0
2025-02-12 20:00:00,10.4,8.0,11.5,731.2,13.3,4.1,0.07,0.05,1.97
2025-02-13 00:00:00,10.2,8.0,11.3,722.6,17.0,3.9,0.06,0.043,2.0
2025-02-13 04:00:00,10.1,8.0,11.1,732.5,13.1,3.8,0.06,0.046,1.98
2025-02-13 08:00:00,9.9,8.0,10.8,736.0,13.5,5.4,0.06,0.05,2.0
2025-02-13 16:00:00,10.6,8.0,12.2,698.9,14.0,4.0,0.04,0.044,2.02
2025-02-13 20:00:00,10.3,8.0,12.1,756.5,14.0,3.9,0.04,0.046,2.0
,11.0,7.94,11.78,627.0,7.2,4.75,0.025,0.043,0.83
,10.6,7.95,11.71,628.1,7.4,4.95,0.025,0.042,0.83
,10.5,7.87,11.62,628.3,7.3,4.85,0.025,0.039,0.85
,12.2,7.68,11.16,625.9,7.2,4.75,0.025,0.039,0.87
