监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-24 12:00:00,10.7,8.0,8.8,554.3,12.3,4.1,0.05,0.087,1.91
2024-12-24 16:00:00,10.9,8.0,9.2,555.0,13.8,4.0,0.04,0.085,1.74
2024-12-24 20:00:00,10.7,8.0,9.0,553.0,10.9,3.9,0.04,0.086,1.91
2024-12-25 08:00:00,10.5,8.0,8.7,553.6,11.2,3.9,0.05,0.085,1.92
2024-12-25 12:00:00,10.6,8.0,8.8,552.2,11.3,4.0,0.04,0.085,1.91
2024-12-25 20:00:00,10.8,8.0,9.5,550.4,8.3,3.8,0.04,0.083,1.86
2024-12-26 04:00:00,10.6,8.0,8.7,551.9,12.2,4.0,0.04,0.086,1.88
2024-12-28 04:00:00,10.1,8.0,9.2,550.0,13.4,4.0,0.02,0.083,1.84
2024-12-28 20:00:00,10.6,8.0,10.4,546.7,11.3,4.0,0.02,0.08,1.99
2025-01-02 20:00:00,11.0,8.0,10.6,549.8,11.8,4.0,0.02,0.07,1.7
2025-01-03 08:00:00,9.9,8.0,9.5,554.1,14.0,3.9,0.02,0.076,1.76
2025-01-03 12:00:00,10.8,8.0,9.9,557.2,12.2,4.0,0.02,0.072,1.91
2025-01-07 16:00:00,10.1,8.0,9.9,603.6,12.5,3.8,0.03,0.075,2.41
2025-01-07 20:00:00,10.0,8.0,9.8,605.0,13.8,4.2,0.02,0.076,2.32
2025-01-08 08:00:00,10.0,8.0,9.6,610.4,14.9,3.8,0.04,0.074,2.54
2025-01-08 12:00:00,10.1,8.0,9.4,605.1,13.9,3.9,0.03,0.075,2.56
2025-01-08 16:00:00,10.1,8.0,9.4,600.3,12.6,3.9,0.02,0.076,2.47
2025-01-09 08:00:00,9.9,8.0,9.2,602.8,14.3,3.9,0.03,0.076,2.45
2025-01-09 12:00:00,10.1,8.0,9.2,605.0,11.8,4.1,0.02,0.074,2.45
2025-01-09 16:00:00,10.4,8.0,9.3,606.9,12.2,4.0,0.03,0.072,2.46
2025-01-09 20:00:00,10.1,8.0,9.7,603.9,12.8,4.0,0.02,0.075,2.46
2025-01-10 04:00:00,9.8,8.0,8.7,611.6,15.1,4.0,0.03,0.077,2.5
2025-01-10 08:00:00,9.8,8.0,8.7,614.3,13.2,4.0,0.04,0.076,2.48
2025-01-10 12:00:00,9.9,8.0,8.7,618.3,12.8,4.0,0.03,0.075,2.52
2025-01-10 20:00:00,10.0,8.0,8.4,625.0,12.9,4.1,0.05,0.076,2.44
2025-01-11 00:00:00,9.9,8.0,9.4,625.2,12.6,4.1,0.05,0.077,2.4
2025-01-11 04:00:00,10.0,8.0,9.4,638.1,15.4,4.1,0.06,0.077,2.61
2025-01-11 12:00:00,10.7,8.0,9.1,641.2,13.8,4.0,0.07,0.074,2.34
2025-01-11 16:00:00,11.0,8.0,9.0,636.2,14.1,4.1,0.05,0.076,2.35
2025-01-12 12:00:00,10.0,8.0,9.0,640.0,12.2,4.1,0.05,0.077,2.47
2025-01-12 16:00:00,11.1,8.0,9.2,640.7,10.8,4.2,0.04,0.075,2.3
2025-01-13 04:00:00,10.3,8.0,9.3,636.8,10.2,4.1,0.04,0.076,2.53
2025-01-13 16:00:00,10.6,8.0,9.2,638.6,11.4,4.2,0.04,0.074,2.25
2025-01-13 20:00:00,10.3,8.0,9.4,636.5,10.1,4.2,0.03,0.073,2.4
2025-01-14 00:00:00,10.1,8.0,9.2,635.7,10.1,4.2,0.03,0.074,2.48
2025-01-14 04:00:00,10.0,8.0,8.8,644.1,10.2,4.2,0.04,0.075,2.52
2025-01-14 08:00:00,9.8,8.0,8.9,645.6,9.4,4.2,0.04,0.075,2.45
2025-01-15 20:00:00,10.2,8.0,9.9,649.2,8.4,4.3,0.03,0.074,2.5
2025-01-19 00:00:00,10.4,8.0,10.4,654.6,7.4,4.2,0.02,0.067,2.41
2025-01-19 04:00:00,10.2,8.0,10.1,656.7,9.2,4.0,0.02,0.071,2.33
2025-01-20 04:00:00,10.1,8.0,10.8,655.1,6.8,4.3,0.02,0.068,2.4
2025-01-20 12:00:00,10.5,8.0,10.9,661.8,7.7,4.3,0.02,0.067,2.56
2025-01-21 12:00:00,10.4,9.0,11.3,664.8,8.2,4.4,0.02,0.066,2.45
2025-01-21 20:00:00,11.3,8.0,12.0,661.0,7.0,4.5,0.02,0.058,2.34
2025-01-22 04:00:00,11.0,8.0,11.6,661.2,6.6,4.3,0.02,0.059,2.55
2025-01-22 08:00:00,10.9,8.0,11.3,660.2,6.4,4.4,0.02,0.06,2.55
2025-01-22 16:00:00,11.0,8.0,11.9,660.0,8.0,4.7,0.02,0.059,2.59
2025-01-22 20:00:00,11.0,8.0,12.1,659.4,6.6,4.4,0.02,0.056,2.49
2025-01-23 16:00:00,10.8,8.0,12.1,661.0,8.0,4.3,0.02,0.062,2.5
2025-01-24 00:00:00,10.6,8.0,11.8,662.3,7.1,4.1,0.02,0.062,2.48
2025-02-12 16:00:00,10.5,9.0,13.1,810.4,11.0,6.3,0.02,0.072,3.0
2025-02-12 20:00:00,10.5,9.0,13.4,808.3,11.4,5.5,0.02,0.068,2.97
2025-02-13 00:00:00,10.4,8.0,12.7,809.6,11.8,5.6,0.02,0.068,3.14
2025-02-13 04:00:00,10.4,8.0,12.3,810.8,12.2,5.5,0.02,0.067,3.26
2025-02-13 08:00:00,10.3,8.0,11.7,813.8,12.2,5.3,0.02,0.066,3.14
2025-02-13 16:00:00,10.5,9.0,13.4,809.2,12.4,6.6,0.02,0.084,3.14
2025-02-13 20:00:00,10.3,8.0,12.2,808.8,12.0,5.3,0.02,0.071,3.31
,10.7,8.25,10.5,681.9,17.7,6.08,0.072,0.128,2.32
,10.5,8.19,9.84,683.2,19.1,5.38,0.088,0.12,2.62
,10.4,8.13,9.14,683.9,17.0,5.36,0.103,0.12,2.19
,11.6,8.18,9.77,683.0,16.3,5.49,0.1,0.116,2.33
