监测时间,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
2024-12-16 04:00:00,13.4,8.0,11.2,278.1,10.1,2.6,0.02,0.049,1.65
2024-12-18 20:00:00,13.7,8.0,11.8,263.6,12.5,3.7,0.02,0.048,1.53
2024-12-19 04:00:00,13.6,8.0,11.4,262.9,11.1,3.3,0.02,0.047,1.62
2024-12-20 20:00:00,13.6,8.0,12.0,260.8,10.1,3.0,0.02,0.048,1.65
2024-12-21 04:00:00,13.4,8.0,11.6,260.5,11.1,3.5,0.02,0.05,1.61
2024-12-23 20:00:00,13.0,8.0,11.5,259.3,10.5,3.2,0.02,0.048,1.58
2024-12-24 04:00:00,12.9,8.0,10.8,258.8,9.8,2.7,0.02,0.048,1.61
2024-12-24 08:00:00,12.9,8.0,11.0,259.0,9.0,3.2,0.02,0.048,1.61
2024-12-24 12:00:00,13.1,8.0,12.3,258.0,9.8,3.0,0.02,0.048,1.66
2024-12-24 16:00:00,13.3,8.0,13.1,257.4,9.9,2.9,0.02,0.048,1.62
2024-12-24 20:00:00,13.0,8.0,12.0,258.1,11.6,3.6,0.02,0.047,1.65
2024-12-25 08:00:00,12.9,8.0,11.1,258.3,9.7,2.8,0.02,0.046,1.59
2024-12-25 12:00:00,12.9,8.0,12.2,259.5,9.5,3.4,0.02,0.048,1.54
2024-12-25 20:00:00,12.6,8.0,11.5,265.0,12.0,2.9,0.02,0.05,1.64
2024-12-26 04:00:00,12.5,8.0,10.9,267.1,10.4,2.8,0.02,0.048,1.59
2024-12-28 04:00:00,12.0,8.0,10.8,270.4,10.8,3.3,0.02,0.048,1.62
2024-12-28 20:00:00,12.1,8.0,11.2,272.3,11.2,3.0,0.02,0.048,1.66
2025-01-02 20:00:00,11.6,8.0,13.2,276.6,11.1,3.0,0.02,0.046,1.45
2025-01-03 08:00:00,11.4,8.0,12.0,278.2,9.1,3.1,0.02,0.005,1.47
2025-01-03 12:00:00,11.5,8.0,12.8,281.8,74.4,2.9,0.02,0.099,1.7
2025-01-07 08:00:00,11.3,8.0,12.5,277.3,9.6,3.2,0.02,0.042,1.42
2025-01-07 08:00:00,11.3,8.0,12.5,277.3,9.6,3.2,0.02,0.042,1.42
2025-01-08 12:00:00,11.2,8.0,12.0,281.4,10.3,3.1,0.02,0.044,1.48
2025-01-08 16:00:00,11.6,9.0,12.0,275.2,10.1,3.4,0.02,0.046,1.21
2025-01-09 08:00:00,11.0,8.0,12.9,276.4,10.2,3.4,0.02,0.041,1.3
2025-01-09 12:00:00,11.4,9.0,13.8,276.7,10.3,3.2,0.02,0.046,1.22
2025-01-09 16:00:00,11.4,9.0,13.8,275.8,11.0,3.7,0.02,0.046,1.22
2025-01-09 20:00:00,11.2,9.0,13.8,275.3,10.6,3.7,0.02,0.045,1.31
2025-01-10 04:00:00,10.8,9.0,13.4,275.1,11.0,3.4,0.02,0.042,1.27
2025-01-10 08:00:00,10.7,9.0,13.0,275.2,11.9,3.1,0.02,0.041,1.28
2025-01-10 12:00:00,11.2,9.0,14.2,275.4,10.5,3.1,0.02,0.044,1.13
2025-01-10 20:00:00,11.2,9.0,14.2,273.3,12.0,3.3,0.02,0.043,1.3
2025-01-11 00:00:00,10.9,9.0,13.8,274.5,11.4,3.6,0.02,0.043,1.26
2025-01-11 04:00:00,10.8,9.0,13.6,273.9,11.4,3.6,0.02,0.041,1.25
2025-01-11 12:00:00,11.0,9.0,13.6,274.0,10.2,3.4,0.02,0.04,1.22
2025-01-11 16:00:00,11.3,9.0,13.6,274.1,10.0,3.4,0.02,0.045,1.27
2025-01-12 12:00:00,11.0,9.0,13.9,275.2,11.2,3.7,0.02,0.046,1.41
2025-01-12 16:00:00,11.2,9.0,13.9,273.6,11.9,3.8,0.02,0.041,1.55
2025-01-13 04:00:00,10.9,8.0,13.1,275.7,12.1,3.5,0.02,0.041,1.51
2025-01-13 16:00:00,11.4,9.0,13.1,275.7,12.8,3.5,0.02,0.041,1.62
2025-01-13 20:00:00,11.2,9.0,13.8,276.2,12.3,3.5,0.02,0.041,1.55
2025-01-14 00:00:00,11.1,9.0,13.5,277.1,11.7,3.5,0.02,0.042,1.53
2025-01-14 04:00:00,11.0,9.0,13.2,277.1,10.5,3.5,0.02,0.041,1.53
2025-01-14 08:00:00,11.0,9.0,13.2,276.7,10.2,3.3,0.07,0.039,1.53
2025-01-15 20:00:00,11.1,9.0,14.1,275.3,10.4,3.4,0.02,0.041,1.39
2025-01-19 00:00:00,10.8,9.0,14.1,275.1,9.7,3.7,0.02,0.036,1.51
2025-01-19 04:00:00,10.6,9.0,14.2,274.4,9.5,2.7,0.02,0.034,1.48
2025-01-20 04:00:00,10.9,9.0,14.2,274.5,9.7,3.6,0.02,0.039,1.44
2025-01-20 12:00:00,11.3,9.0,14.2,273.6,9.9,3.8,0.02,0.045,1.43
2025-01-21 12:00:00,11.3,9.0,14.2,274.7,7.5,3.5,0.02,0.027,1.35
2025-01-21 20:00:00,11.2,9.0,14.2,274.0,9.2,3.6,0.02,0.03,1.38
2025-01-22 04:00:00,11.2,9.0,14.2,273.2,8.5,3.2,0.02,0.026,1.32
2025-01-22 08:00:00,11.1,9.0,14.2,274.2,11.2,3.5,0.02,0.032,1.44
2025-01-22 16:00:00,11.8,9.0,14.2,271.6,7.4,3.2,0.02,0.024,1.27
2025-01-22 20:00:00,11.8,9.0,14.2,269.1,7.5,3.4,0.02,0.037,1.31
2025-01-23 16:00:00,11.5,9.0,14.2,271.2,8.9,3.5,0.02,0.026,1.26
2025-01-24 00:00:00,11.3,9.0,14.2,273.3,9.8,4.0,0.02,0.03,1.25
2025-02-12 16:00:00,10.7,9.0,12.9,273.9,17.1,2.3,0.02,0.031,1.39
2025-02-12 20:00:00,10.6,9.0,12.4,275.0,15.6,2.9,0.02,0.03,1.44
2025-02-13 00:00:00,10.5,9.0,11.9,276.8,15.7,2.7,0.02,0.031,1.36
2025-02-13 04:00:00,10.4,9.0,11.7,276.5,15.5,2.5,0.02,0.02,1.26
2025-02-13 08:00:00,10.4,9.0,11.5,277.2,15.7,2.6,0.02,0.018,1.29
2025-02-13 16:00:00,10.5,9.0,11.8,276.9,15.1,2.7,0.02,0.031,1.29
2025-02-13 20:00:00,10.4,9.0,11.7,276.8,15.2,2.3,0.02,0.031,1.36
,10.6,8.25,13.12,252.7,8.3,2.13,0.025,0.049,0.79
,10.5,8.21,12.97,253.7,7.8,1.54,0.025,0.033,0.78
,10.5,8.22,13.03,253.8,7.3,1.64,0.025,0.03,0.7
,11.0,8.27,13.57,253.8,7.4,1.71,0.025,0.035,0.78
